"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1072636589073948672","","","2018-12-11 23:37:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/VTKb9iM1aV Thanks to @CrawfordStuff @hramer @nhstevemacd #theresistance #tuesdaymotivation","","","","https://paper.li/byrnesz/nh-politics?edition_id=c11b6150-fd9d-11e8-944d-0cc47a0d1605"
"1072440771066896384","","","2018-12-11 10:39:39 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/stoBeB3TqZ Thanks to @KathreinUsa @PatWGriffin @NewHampJournal #telehealth #redsox","","","","https://paper.li/byrnesz?edition_id=0eb30c00-fd31-11e8-97a4-0cc47a0d15fd"
"1072274198217850880","","","2018-12-10 23:37:45 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/brXUeypxQI Thanks to @tuohy @NHPRExchange @nhdogmom #ccot #mondaymotivation","","","","https://paper.li/byrnesz/nh-politics?edition_id=96c29140-fcd4-11e8-944d-0cc47a0d1605"
"1072078382190477312","","","2018-12-10 10:39:39 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/ezyuRO3jL8 Thanks to @URAC @ANTIGOPMVMT @TheTruthQuester #telehealth #telecommunications","","","","https://paper.li/byrnesz?edition_id=e3c09400-fc67-11e8-97a4-0cc47a0d15fd"
"1071911813317566465","","","2018-12-09 23:37:46 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/YoqOTOlGIh Thanks to @TheAtlPolitics @RedState @bphill36 #nhpolitics #mapoli","","","","https://paper.li/byrnesz/nh-politics?edition_id=6c340b30-fc0b-11e8-944d-0cc47a0d1605"
"1071715996463964160","","","2018-12-09 10:39:39 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/luCL1fnoYM Thanks to @drrickbarnett @AchmedKariem #telehealth #netneutrality","","","","https://paper.li/byrnesz?edition_id=ba0e1610-fb9e-11e8-97a4-0cc47a0d15fd"
"1071549445794336768","","","2018-12-08 23:37:50 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/UAjgC4Ao6E Thanks to @NewHampJournal @dailydot @CraigHuey #nhpolitics #theresistance","","","","https://paper.li/byrnesz/nh-politics?edition_id=44d4cc10-fb42-11e8-944d-0cc47a0d1605"
"1071353615418343424","","","2018-12-08 10:39:41 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The Mike Byrnes Daily! https://t.co/KRY1mQu0JU Thanks to @opus_manda @PatWGriffin @PaulFerro #telehealth #telecommunications","","","","https://paper.li/byrnesz?edition_id=8fab0cd0-fad5-11e8-97a4-0cc47a0d15fd"
"1071187062232100865","","","2018-12-07 23:37:51 +0000","<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","The latest The nh-politics Daily! https://t.co/EKtMVOFe1x Thanks to @nhdogmom @rennycushing @nhstevemacd #theresistance #foxnews","","","","https://paper.li/byrnesz/nh-politics?edition_id=1bbf5170-fa79-11e8-944d-0cc47a0d1605"
"1071154884534124544","","","2018-12-07 21:30:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/1eX9CKdR0s","","","","https://mashable.com/article/peta-anti-animal-language-meme/?utm_cid=a-rr-entertainment#e7X6D0auzsqE&jwsource=twi"
